rbid,family,variant
18282,sectioned,sectioned_early
18283,sectioned,sectioned_early
18284,sectioned,sectioned_early
18285,sectioned,sectioned_early
18286,sectioned,sectioned_early
18289,sectioned,sectioned_early
18290,sectioned,sectioned_early
18291,sectioned,sectioned_early
18292,sectioned,sectioned_early
18293,sectioned,sectioned_early
18294,sectioned,sectioned_early
18296,sectioned,sectioned_early
18297,sectioned,sectioned_early
18298,sectioned,sectioned_early
18299,sectioned,sectioned_early
18300,sectioned,sectioned_early
18301,sectioned,sectioned_early
18302,sectioned,sectioned_early
18303,sectioned,sectioned_early
18304,sectioned,sectioned_early
18305,sectioned,sectioned_early
18306,sectioned,sectioned_early
18308,sectioned,sectioned_early
18309,sectioned,sectioned_early
18310,sectioned,sectioned_early
18312,sectioned,sectioned_early
18313,sectioned,sectioned_early
18314,sectioned,sectioned_early
18315,sectioned,sectioned_early
18317,sectioned,sectioned_early
18318,sectioned,sectioned_early
18320,sectioned,sectioned_early
18321,sectioned,sectioned_early
18322,sectioned,sectioned_early
18323,sectioned,sectioned_early
18324,sectioned,sectioned_early
18325,sectioned,sectioned_early
18326,sectioned,sectioned_early
18328,sectioned,sectioned_early
18329,sectioned,sectioned_early
18330,sectioned,sectioned_early
18331,sectioned,sectioned_early
18332,sectioned,sectioned_early
18333,sectioned,sectioned_early
18334,sectioned,sectioned_early
18336,sectioned,sectioned_early
18339,sectioned,sectioned_early
18340,sectioned,sectioned_early
18341,sectioned,sectioned_early
18342,sectioned,sectioned_early
18345,sectioned,sectioned_early
18346,sectioned,sectioned_early
18347,sectioned,sectioned_early
18348,sectioned,sectioned_early
18349,sectioned,sectioned_early
18351,sectioned,sectioned_early
18352,sectioned,sectioned_early
18353,sectioned,sectioned_early
18354,sectioned,sectioned_early
18355,sectioned,sectioned_early
18356,sectioned,sectioned_early
18357,sectioned,sectioned_early
18358,sectioned,sectioned_early
18359,sectioned,sectioned_early
18360,sectioned,sectioned_early
18361,sectioned,sectioned_early
18362,sectioned,sectioned_early
18363,sectioned,sectioned_early
18364,sectioned,sectioned_early
18365,sectioned,sectioned_early
18366,sectioned,sectioned_early
18367,sectioned,sectioned_early
18368,sectioned,sectioned_early
18370,sectioned,sectioned_early
18371,sectioned,sectioned_early
18372,sectioned,sectioned_early
18373,sectioned,sectioned_early
18374,sectioned,sectioned_early
18375,sectioned,sectioned_early
18376,sectioned,sectioned_early
18377,sectioned,sectioned_early
18378,sectioned,sectioned_early
18379,sectioned,sectioned_early
18380,sectioned,sectioned_early
18381,sectioned,sectioned_early
18382,sectioned,sectioned_early
18384,sectioned,sectioned_early
18385,sectioned,sectioned_early
18386,sectioned,sectioned_early
18387,sectioned,sectioned_early
18388,sectioned,sectioned_early
18389,sectioned,sectioned_early
18390,sectioned,sectioned_early
18391,sectioned,sectioned_early
18392,sectioned,sectioned_early
18393,sectioned,sectioned_early
18394,sectioned,sectioned_early
18395,sectioned,sectioned_early
18396,sectioned,sectioned_early
18397,sectioned,sectioned_early
18401,sectioned,sectioned_early
18403,sectioned,sectioned_early
18405,sectioned,sectioned_early
18406,sectioned,sectioned_early
18409,sectioned,sectioned_early
18411,sectioned,sectioned_early
18412,sectioned,sectioned_early
18414,sectioned,sectioned_early
18415,sectioned,sectioned_early
18416,sectioned,sectioned_early
18417,sectioned,sectioned_early
18418,sectioned,sectioned_early
18420,sectioned,sectioned_early
18421,sectioned,sectioned_early
18422,sectioned,sectioned_early
18423,sectioned,sectioned_early
18424,sectioned,sectioned_early
18425,sectioned,sectioned_early
18426,sectioned,sectioned_early
18427,sectioned,sectioned_early
18428,sectioned,sectioned_early
18429,sectioned,sectioned_early
18430,sectioned,sectioned_early
18431,sectioned,sectioned_early
18432,sectioned,sectioned_early
18433,sectioned,sectioned_early
18434,sectioned,sectioned_early
18436,sectioned,sectioned_early
18437,sectioned,sectioned_early
18438,sectioned,sectioned_early
18439,sectioned,sectioned_early
18441,sectioned,sectioned_early
18442,sectioned,sectioned_early
18443,sectioned,sectioned_early
18444,sectioned,sectioned_early
18445,sectioned,sectioned_early
18446,sectioned,sectioned_early
18447,sectioned,sectioned_early
18448,sectioned,sectioned_early
18449,sectioned,sectioned_early
18450,sectioned,sectioned_early
18451,sectioned,sectioned_early
18452,sectioned,sectioned_early
18453,sectioned,sectioned_early
18454,sectioned,sectioned_early
18455,sectioned,sectioned_early
18456,sectioned,sectioned_early
18457,sectioned,sectioned_early
18458,sectioned,sectioned_early
18459,sectioned,sectioned_early
18460,sectioned,sectioned_early
18461,sectioned,sectioned_early
18462,sectioned,sectioned_early
18463,sectioned,sectioned_early
18465,sectioned,sectioned_early
18466,sectioned,sectioned_early
18467,sectioned,sectioned_early
18469,sectioned,sectioned_early
18470,sectioned,sectioned_early
18471,sectioned,sectioned_early
18473,sectioned,sectioned_early
18474,sectioned,sectioned_early
18475,sectioned,sectioned_early
18476,sectioned,sectioned_early
18477,sectioned,sectioned_early
18478,sectioned,sectioned_early
18479,sectioned,sectioned_early
18481,sectioned,sectioned_early
18483,sectioned,sectioned_early
18485,sectioned,sectioned_early
18490,sectioned,sectioned_early
18491,sectioned,sectioned_early
18493,sectioned,sectioned_early
18494,sectioned,sectioned_early
18495,sectioned,sectioned_early
18496,sectioned,sectioned_early
18497,sectioned,sectioned_early
18499,sectioned,sectioned_early
18500,sectioned,sectioned_early
18501,sectioned,sectioned_early
18502,sectioned,sectioned_early
18503,sectioned,sectioned_early
18504,sectioned,sectioned_early
18505,sectioned,sectioned_early
18506,sectioned,sectioned_early
18507,sectioned,sectioned_early
18509,sectioned,sectioned_early
18510,sectioned,sectioned_early
18511,sectioned,sectioned_early
18512,sectioned,sectioned_early
18513,sectioned,sectioned_early
18515,sectioned,sectioned_early
18516,sectioned,sectioned_early
18517,sectioned,sectioned_early
18518,sectioned,sectioned_early
18519,sectioned,sectioned_early
18520,sectioned,sectioned_early
18521,sectioned,sectioned_early
18524,sectioned,sectioned_early
18525,sectioned,sectioned_early
18526,sectioned,sectioned_early
18527,sectioned,sectioned_early
18528,sectioned,sectioned_early
18529,sectioned,sectioned_early
18530,sectioned,sectioned_early
18531,sectioned,sectioned_early
18532,sectioned,sectioned_early
18533,sectioned,sectioned_early
18534,sectioned,sectioned_early
18536,sectioned,sectioned_early
18537,sectioned,sectioned_early
18538,sectioned,sectioned_early
18539,sectioned,sectioned_early
18541,sectioned,sectioned_early
18542,sectioned,sectioned_early
18543,sectioned,sectioned_early
18544,sectioned,sectioned_early
18545,sectioned,sectioned_early
18546,sectioned,sectioned_early
18547,sectioned,sectioned_early
18548,sectioned,sectioned_early
18549,sectioned,sectioned_early
18550,sectioned,sectioned_early
18551,sectioned,sectioned_early
18552,sectioned,sectioned_early
18553,sectioned,sectioned_early
18554,sectioned,sectioned_early
18555,sectioned,sectioned_early
18556,sectioned,sectioned_early
18557,sectioned,sectioned_early
18558,sectioned,sectioned_early
18559,sectioned,sectioned_early
18560,sectioned,sectioned_early
18561,sectioned,sectioned_early
18562,sectioned,sectioned_early
18563,sectioned,sectioned_early
18564,sectioned,sectioned_early
18566,sectioned,sectioned_early
18567,sectioned,sectioned_early
18568,sectioned,sectioned_early
18569,sectioned,sectioned_early
18570,sectioned,sectioned_early
18571,sectioned,sectioned_early
18572,sectioned,sectioned_early
18573,sectioned,sectioned_early
18574,sectioned,sectioned_early
18575,sectioned,sectioned_early
18576,sectioned,sectioned_early
18577,sectioned,sectioned_early
18578,sectioned,sectioned_early
18579,sectioned,sectioned_early
18580,sectioned,sectioned_early
18581,sectioned,sectioned_early
18582,sectioned,sectioned_early
18583,sectioned,sectioned_early
18585,sectioned,sectioned_early
18586,sectioned,sectioned_early
18587,sectioned,sectioned_early
18588,sectioned,sectioned_early
18589,sectioned,sectioned_early
18591,sectioned,sectioned_early
18592,sectioned,sectioned_early
18594,sectioned,sectioned_early
18595,sectioned,sectioned_early
18596,sectioned,sectioned_early
18597,sectioned,sectioned_early
18598,sectioned,sectioned_early
18599,sectioned,sectioned_early
18600,sectioned,sectioned_early
18601,sectioned,sectioned_early
18602,sectioned,sectioned_early
18603,sectioned,sectioned_early
18604,sectioned,sectioned_early
18605,sectioned,sectioned_early
18606,sectioned,sectioned_early
18607,sectioned,sectioned_early
18608,sectioned,sectioned_early
18610,sectioned,sectioned_early
18611,sectioned,sectioned_early
18613,sectioned,sectioned_early
18615,sectioned,sectioned_early
18616,sectioned,sectioned_early
18617,sectioned,sectioned_early
18618,sectioned,sectioned_early
18619,sectioned,sectioned_early
18620,sectioned,sectioned_early
18621,sectioned,sectioned_early
18623,sectioned,sectioned_early
18624,sectioned,sectioned_early
18625,sectioned,sectioned_early
18626,sectioned,sectioned_early
18627,sectioned,sectioned_early
18628,sectioned,sectioned_early
18629,sectioned,sectioned_early
18630,sectioned,sectioned_early
18631,sectioned,sectioned_early
18632,sectioned,sectioned_early
18633,sectioned,sectioned_early
18634,sectioned,sectioned_early
18635,sectioned,sectioned_early
18636,sectioned,sectioned_early
18637,sectioned,sectioned_early
18638,sectioned,sectioned_early
18639,sectioned,sectioned_early
18640,sectioned,sectioned_early
18641,sectioned,sectioned_early
18642,sectioned,sectioned_early
18643,sectioned,sectioned_early
18644,sectioned,sectioned_early
18645,sectioned,sectioned_early
18646,sectioned,sectioned_early
18647,sectioned,sectioned_early
18648,sectioned,sectioned_early
18649,sectioned,sectioned_early
18652,sectioned,sectioned_early
18653,sectioned,sectioned_early
18655,sectioned,sectioned_early
18658,sectioned,sectioned_early
18659,sectioned,sectioned_early
18660,sectioned,sectioned_early
18661,sectioned,sectioned_early
18662,sectioned,sectioned_early
18663,sectioned,sectioned_early
18664,sectioned,sectioned_early
18665,sectioned,sectioned_early
18666,sectioned,sectioned_early
18667,sectioned,sectioned_early
18668,sectioned,sectioned_early
18669,sectioned,sectioned_early
18673,sectioned,sectioned_early
18675,sectioned,sectioned_early
18677,sectioned,sectioned_early
18678,sectioned,sectioned_early
18679,sectioned,sectioned_early
18680,sectioned,sectioned_early
18681,sectioned,sectioned_early
18683,sectioned,sectioned_early
18684,sectioned,sectioned_early
18685,sectioned,sectioned_early
18686,sectioned,sectioned_early
18687,sectioned,sectioned_early
18688,sectioned,sectioned_early
18689,sectioned,sectioned_early
18690,sectioned,sectioned_early
18691,sectioned,sectioned_early
18692,sectioned,sectioned_early
18693,sectioned,sectioned_early
18695,sectioned,sectioned_early
18696,sectioned,sectioned_early
18697,sectioned,sectioned_early
18698,sectioned,sectioned_early
18699,sectioned,sectioned_early
18701,sectioned,sectioned_early
18704,sectioned,sectioned_early
18708,sectioned,sectioned_early
18715,sectioned,sectioned_early
18722,sectioned,sectioned_early
18727,sectioned,sectioned_early
18730,sectioned,sectioned_early
18731,sectioned,sectioned_early
18732,sectioned,sectioned_early
18735,sectioned,sectioned_early
18738,sectioned,sectioned_early
18740,sectioned,sectioned_early
18741,sectioned,sectioned_early
18742,sectioned,sectioned_early
18743,sectioned,sectioned_early
18744,sectioned,sectioned_early
18745,sectioned,sectioned_early
18746,sectioned,sectioned_early
18748,sectioned,sectioned_early
18749,sectioned,sectioned_early
18750,sectioned,sectioned_early
18752,sectioned,sectioned_early
18754,sectioned,sectioned_early
18755,sectioned,sectioned_early
18756,sectioned,sectioned_early
18758,sectioned,sectioned_early
18759,sectioned,sectioned_early
18760,sectioned,sectioned_early
18762,sectioned,sectioned_early
18764,sectioned,sectioned_early
18765,sectioned,sectioned_early
18766,sectioned,sectioned_early
18767,sectioned,sectioned_early
18768,sectioned,sectioned_early
18770,sectioned,sectioned_early
18771,sectioned,sectioned_early
18772,sectioned,sectioned_early
18773,sectioned,sectioned_early
18774,sectioned,sectioned_early
18777,sectioned,sectioned_early
18778,sectioned,sectioned_early
18779,sectioned,sectioned_early
18780,sectioned,sectioned_early
18781,sectioned,sectioned_early
18782,sectioned,sectioned_early
18783,sectioned,sectioned_early
18784,sectioned,sectioned_early
18785,sectioned,sectioned_early
18786,sectioned,sectioned_early
18787,sectioned,sectioned_early
18788,sectioned,sectioned_early
18789,sectioned,sectioned_early
18790,sectioned,sectioned_early
18791,sectioned,sectioned_early
18792,sectioned,sectioned_early
18794,sectioned,sectioned_early
18795,sectioned,sectioned_early
18796,sectioned,sectioned_early
18797,sectioned,sectioned_early
18798,sectioned,sectioned_early
18799,sectioned,sectioned_early
18800,sectioned,sectioned_early
18801,sectioned,sectioned_early
18802,sectioned,sectioned_early
18803,sectioned,sectioned_early
18804,sectioned,sectioned_early
18805,sectioned,sectioned_early
18808,sectioned,sectioned_early
18809,sectioned,sectioned_early
18810,sectioned,sectioned_early
18811,sectioned,sectioned_early
18812,sectioned,sectioned_early
18813,sectioned,sectioned_early
18814,sectioned,sectioned_early
18815,sectioned,sectioned_early
18817,sectioned,sectioned_early
18818,sectioned,sectioned_early
18820,sectioned,sectioned_early
18821,sectioned,sectioned_early
18822,sectioned,sectioned_early
18824,sectioned,sectioned_early
18826,sectioned,sectioned_early
18827,sectioned,sectioned_early
18828,sectioned,sectioned_early
18829,sectioned,sectioned_early
18830,sectioned,sectioned_early
18832,sectioned,sectioned_early
18833,sectioned,sectioned_early
18834,sectioned,sectioned_early
18835,sectioned,sectioned_early
18836,sectioned,sectioned_early
18837,sectioned,sectioned_early
18838,sectioned,sectioned_early
18839,sectioned,sectioned_early
18840,sectioned,sectioned_early
18841,sectioned,sectioned_early
18843,sectioned,sectioned_early
18844,sectioned,sectioned_early
18845,sectioned,sectioned_early
18846,sectioned,sectioned_early
18847,sectioned,sectioned_early
18848,sectioned,sectioned_early
18849,sectioned,sectioned_early
18850,sectioned,sectioned_early
18851,sectioned,sectioned_early
18852,sectioned,sectioned_early
18853,sectioned,sectioned_early
18854,sectioned,sectioned_early
18855,sectioned,sectioned_early
18856,sectioned,sectioned_early
18857,sectioned,sectioned_early
18858,sectioned,sectioned_early
18859,sectioned,sectioned_early
18861,sectioned,sectioned_early
18862,sectioned,sectioned_early
18863,sectioned,sectioned_early
18864,sectioned,sectioned_early
18865,sectioned,sectioned_early
18866,sectioned,sectioned_early
18867,sectioned,sectioned_early
18868,sectioned,sectioned_early
18869,sectioned,sectioned_early
18870,sectioned,sectioned_early
